Longitude,Latitude,FireCause,County,FireDiscoveryDate,FireDiscoveryTime,FireOutDate,FireOutTime,State
-101.353808547,31.1219052390001,Human,Reagan,2020/06/22,20:03:26+00,2020/06/27,16:57:13+00,TX
-101.709142273,35.689189345,Human,Moore,2020/06/12,01:19:39+00,2020/06/16,22:03:18+00,TX
-96.004090622,32.264089002,Human,Henderson,2017/01/31,00:23:00+00,2017/01/31,03:39:00+00,TX
-94.674641956,32.3772007480001,Unknown,Gregg,2018/11/29,04:38:00+00,2018/12/01,04:38:25+00,TX
-100.062508421,34.087505826,Undetermined,Cottle,2017/06/16,14:10:00+00,2017/06/20,18:08:00+00,TX
-93.7867899519999,30.311522032,Unknown,Newton,2020/10/04,23:45:59+00,2020/10/05,17:55:40+00,TX
-95.540907075,30.357805313,Human,Montgomery,2016/02/15,18:36:00+00,2016/02/15,21:13:00+00,TX
-94.709223642,32.6667724640001,Human,Upshur,2017/12/16,19:34:00+00,2017/12/18,14:36:59+00,TX
-100.876408701,35.2102459770001,Human,Gray,2018/10/20,20:10:00+00,2018/10/22,16:40:00+00,TX
-94.757957013,32.984955864,Human,Morris,2017/03/04,05:29:00+00,2017/03/04,19:01:00+00,TX
-98.396007971,33.495805799,Human,Clay,2015/09/14,20:26:59+00,2015/09/17,15:36:59+00,TX
-101.868508642,30.642671799,Unknown,Terrell,2019/09/26,13:14:51+00,2019/09/30,22:13:50+00,TX
-94.4211234809999,31.0781054990001,Undetermined,Angelina,2016/07/15,20:29:59+00,2016/07/19,21:40:59+00,TX
-95.351823769,31.9840556440001,Human,Cherokee,2017/10/17,19:20:00+00,2017/10/18,23:29:59+00,TX
-100.286008506,34.511805888,Human,Childress,2016/02/17,20:25:00+00,2016/02/23,23:00:00+00,TX
-94.586506987,33.29170593,Human,Bowie,2015/07/18,17:05:00+00,2015/07/18,19:05:00+00,TX
-95.062206943,30.181705294,Human,Liberty,2015/09/26,21:06:00+00,2015/09/27,01:24:00+00,TX
-94.941473924,30.43437835,Unknown,Liberty,2021/02/04,20:42:00+00,2021/02/04,23:45:00+00,TX
-95.4583404749999,32.0848389920001,Human,Henderson,2021/02/23,21:41:00+00,2021/02/25,22:46:44+00,TX
-94.518856928,32.586672456,Human,Harrison,2016/12/17,07:08:00+00,2016/12/21,20:28:00+00,TX
-100.051864448,34.5058678990001,Natural,Childress,2018/07/13,23:34:36+00,2018/07/17,01:09:18+00,TX
-94.680906928,31.843605643,Human,Nacogdoches,2015/10/17,20:26:00+00,2015/10/19,00:06:00+00,TX
-94.7098069309999,31.7623056250001,Human,Nacogdoches,2015/08/05,21:24:59+00,2015/08/07,21:56:59+00,TX
-95.014456958,30.7379887380001,Human,Polk,2017/11/30,23:28:00+00,2017/12/01,16:17:00+00,TX
-96.133840724,33.3993392130001,Human,Fannin,2016/08/09,21:23:00+00,2016/08/11,21:59:59+00,TX
-97.2693074809999,29.6861051170001,Human,Gonzales,2015/09/19,20:54:00+00,2015/09/21,21:59:59+00,TX
-94.026306711,30.9333054840001,Human,Jasper,2015/10/04,21:13:00+00,2015/10/04,22:54:59+00,TX
-99.449424789,31.7174387590001,Unknown,Coleman,2020/05/28,21:10:38+00,2020/05/30,22:17:14+00,TX
-95.171323828,33.7559393240001,Human,Red River,2017/11/25,21:17:00+00,2017/11/27,16:31:00+00,TX
-94.9479070199999,32.252605713,Unknown,Rusk,2019/09/16,20:13:40+00,2019/09/19,19:32:02+00,TX
-101.889728966,35.481675968,Human,Potter,2017/04/19,20:10:00+00,2017/04/22,21:59:59+00,TX
-94.19550687,33.0550059010001,Unknown,Cass,2019/10/02,21:30:51+00,2019/10/09,20:09:02+00,TX
-94.420870088,32.6116527980001,Unknown,Harrison,2019/09/09,19:17:40+00,2019/09/13,22:41:02+00,TX
-94.843106989,32.1811557030001,Human,Rusk,2016/07/20,21:16:00+00,2016/07/21,12:59:59+00,TX
-94.791006894,30.623405393,Human,Polk,2015/10/12,15:46:59+00,2015/10/13,15:10:00+00,TX
-96.2227851709999,33.0258391420001,Human,Hunt,2019/12/19,22:21:33+00,2019/12/20,23:00:59+00,TX
-101.492092232,35.8311893800001,Unknown,Hutchinson,2019/11/18,20:39:14+00,2019/11/20,23:00:59+00,TX
-95.437007065,30.706105387,Human,Walker,2015/11/28,18:49:59+00,2015/11/28,21:01:00+00,TX
-99.2631080579999,31.384905372,Unknown,McCulloch,2019/10/08,00:33:50+00,2019/10/11,21:51:30+00,TX
-93.675606617,30.8778054860001,Human,Newton,2015/08/01,21:59:00+00,2015/08/02,23:21:00+00,TX
-95.54454047,31.6455389000001,Human,Anderson,2017/12/09,22:50:00+00,2017/12/11,23:19:00+00,TX
-95.597173826,31.8588722690001,Human,Anderson,2016/11/21,20:29:59+00,2016/11/23,00:58:00+00,TX
-94.564590198,31.279855534,Undetermined,Angelina,2017/01/27,22:09:59+00,2017/01/28,23:18:00+00,TX
-100.386708321,31.2130052950001,Natural,Tom Green,2020/08/22,18:50:10+00,2020/08/26,22:49:08+00,TX
-102.643008828,30.7275051170001,Natural,Pecos,2015/08/10,02:13:59+00,2015/08/11,21:59:59+00,TX
-98.9352857599999,31.0602831240001,Natural,San Saba,2019/08/31,11:46:39+00,2019/09/06,22:47:38+00,TX
-94.902173691,32.523672435,Unknown,Gregg,2019/10/23,21:20:49+00,2019/10/28,20:26:28+00,TX
-95.4954069409999,31.744637488,Human,Anderson,2018/06/05,02:42:00+00,2018/06/06,18:38:49+00,TX
-94.8413069329999,31.1382054960001,Human,Polk,2018/07/22,00:04:10+00,2018/07/23,19:04:51+00,TX
-94.9426737059999,32.6173891170001,Unknown,Upshur,2018/08/26,21:04:59+00,2018/08/28,17:29:59+00,TX
-94.7556119019999,30.9691887980001,Human,Polk,2020/09/18,20:32:59+00,2020/09/19,01:25:00+00,TX
-98.6420078629999,30.560338572,Unknown,Llano,2018/08/02,17:56:46+00,2018/08/08,22:16:29+00,TX
-94.166506883,33.3919059680001,Human,Bowie,2015/09/16,19:54:59+00,2015/09/16,22:34:59+00,TX
-94.912407045,32.84555583,Human,Upshur,2016/11/11,21:33:59+00,2016/11/11,23:51:59+00,TX
-101.051282033,34.644499205,Unknown,Briscoe,2018/05/10,20:46:18+00,2018/05/15,23:01:45+00,TX
-94.558406871,31.368705553,Human,Angelina,2016/03/07,20:36:59+00,2016/03/08,13:44:59+00,TX
-99.808174916,32.40083887,Unknown,Taylor,2019/09/08,18:00:16+00,2019/09/10,21:43:13+00,TX
-95.4673072319999,33.5583059430001,Human,Lamar,2017/11/18,20:19:00+00,2017/11/18,22:57:00+00,TX
-97.9945131759999,28.839582724,Unknown,Karnes,2018/06/12,21:36:03+00,2018/06/15,00:21:13+00,TX
-94.7320070069999,32.992339196,Human,Morris,2017/10/24,18:17:00+00,2017/10/26,14:42:59+00,TX
-95.679257129,30.748055386,Human,Walker,2021/01/04,20:19:00+00,2021/01/04,22:25:48+00,TX
-95.456807097,31.242855493,Human,Houston,2017/03/18,19:53:00+00,2017/03/18,21:43:00+00,TX
-96.0313406879999,33.25533919,Undetermined,Hunt,2017/10/01,22:50:00+00,2017/10/03,18:14:00+00,TX
-100.070174989,32.5581722210001,Unknown,Jones,2020/07/09,17:45:15+00,2020/07/11,22:01:00+00,TX
-95.201640487,33.456155935,Human,Red River,2016/10/01,21:49:59+00,2016/10/02,00:11:00+00,TX
-98.853174686,32.4524389200001,Unknown,Eastland,2020/08/25,22:54:28+00,2020/08/28,00:14:47+00,TX
-102.804712261,36.4198060680001,Natural,Dallam,2015/09/14,14:25:36+00,2015/09/18,21:59:59+00,TX
-95.82190716,30.64551536,Unknown,Walker,2020/07/23,22:47:59+00,2020/07/24,19:05:00+00,TX
-94.4452401619999,31.114988839,Human,Angelina,2020/06/13,22:22:59+00,2020/06/17,14:22:00+00,TX
-99.902474243,31.9167454440001,Human,Runnels,2021/01/14,18:01:40+00,2021/01/17,23:00:59+00,TX
-94.303056778,30.8237887820001,Human,Tyler,2017/10/30,20:45:59+00,2017/10/30,21:46:59+00,TX
-94.175506884,33.3733059640001,Human,Bowie,2015/09/15,22:04:00+00,2015/09/16,00:42:00+00,TX
-95.083669023,31.673247593,Unknown,Cherokee,2018/08/06,18:47:01+00,2018/08/09,16:41:20+00,TX
-95.611907157,31.6221055620001,Human,Anderson,2015/07/17,18:53:00+00,2015/07/18,15:55:00+00,TX
-100.870879343,29.3259909230001,Human,Val Verde,2020/08/27,20:26:02+00,2020/08/30,22:02:16+00,TX
-96.26084073,32.982005799,Human,Hunt,2017/11/30,20:12:00+00,2017/12/05,17:35:59+00,TX
-94.61147368,33.6086059900001,Human,Bowie,2020/11/15,19:15:59+00,2020/11/16,16:50:00+00,TX
-95.688323903,32.7999224480001,Human,Rains,2017/01/31,18:24:59+00,2017/02/06,17:29:59+00,TX
-97.191370638,30.0874941050001,Unknown,Bastrop,2020/08/17,23:32:24+00,2020/08/25,00:42:43+00,TX
-98.6171813879999,33.9404775360001,Human,Wichita,2020/08/13,21:01:20+00,2020/08/14,21:26:17+00,TX
-102.482009111,35.539305945,Human,Oldham,2016/03/15,18:24:59+00,2016/03/16,23:34:00+00,TX
-102.507342097,30.101171676,Natural,Terrell,2018/06/11,23:41:27+00,2018/06/14,00:11:21+00,TX
-94.1570401279999,31.899839007,Human,Shelby,2018/05/30,18:29:01+00,2018/06/02,20:13:40+00,TX
-94.1501991539999,30.3399072830001,Human,Hardin,2020/11/15,22:15:00+00,2020/11/16,23:18:12+00,TX
-94.7542568919999,30.765322091,Human,Polk,2020/09/27,16:40:00+00,2020/10/01,19:51:45+00,TX
-94.4888902609999,32.780872495,Human,Marion,2017/09/30,22:34:59+00,2017/10/02,15:10:00+00,TX
-94.699090283,32.207905714,Human,Rusk,2017/10/01,20:13:59+00,2017/10/01,22:30:00+00,TX
-94.951590309,31.426222216,Human,Angelina,2021/03/10,21:12:00+00,2021/03/11,00:16:41+00,TX
-94.350040196,32.2313724000001,Human,Panola,2019/08/18,23:23:45+00,2019/08/26,21:25:39+00,TX
-100.20517499,32.1536388050001,Human,Nolan,2017/02/11,21:17:59+00,2017/02/13,23:00:00+00,TX
-94.64192352,30.5635553870001,Human,Polk,2018/08/21,15:30:37+00,2018/08/23,03:55:09+00,TX
-94.32380689,32.82250585,Human,Marion,2015/08/08,21:26:00+00,2015/08/08,22:47:59+00,TX
-99.3411581349999,32.3911555550001,Natural,Callahan,2017/09/21,21:06:00+00,2017/09/23,21:59:59+00,TX
-96.062340684,33.053172481,Undetermined,Hunt,2017/01/31,21:23:00+00,2017/02/01,23:00:00+00,TX
-95.292290429,32.012338985,Human,Cherokee,2020/12/10,18:58:00+00,2020/12/14,15:39:53+00,TX
-95.087107141,33.6706726410001,Human,Red River,2016/10/23,19:15:00+00,2016/10/31,14:05:00+00,TX
-97.275674162,30.107838531,Human,Bastrop,2016/10/25,21:00:00+00,2016/10/31,15:30:00+00,TX
-96.045873963,32.1356056450001,Unknown,Henderson,2019/11/20,21:29:01+00,2019/11/23,21:18:01+00,TX
-100.058708304,32.2978555070001,Human,Taylor,2019/08/26,23:28:54+00,2019/09/02,21:14:39+00,TX
-93.6869066099999,30.6796721050001,Human,Newton,2017/02/01,23:34:00+00,2017/02/02,19:30:00+00,TX
-94.59322351,30.6134053980001,Human,Polk,2019/09/12,22:01:04+00,2019/09/15,16:47:15+00,TX
-95.544973823,31.9233722910001,Unknown,Anderson,2019/09/02,22:17:00+00,2019/09/06,22:39:01+00,TX
-94.774173635,32.2534723800001,Human,Rusk,2016/08/05,18:27:00+00,2016/08/06,18:56:00+00,TX
-98.8245247789999,34.009972539,Unknown,Wichita,2018/07/16,20:03:42+00,2018/07/17,23:34:51+00,TX
-98.1720078659999,32.7198056660001,Human,Palo Pinto,2015/07/27,21:49:59+00,2015/07/28,21:59:59+00,TX
-94.8430069889999,32.1795057030001,Human,Rusk,2015/07/31,19:51:59+00,2015/07/31,20:55:59+00,TX
-95.007706952,30.663905394,Human,Polk,2015/10/13,19:44:59+00,2015/10/14,18:45:00+00,TX
-95.2287170719999,31.876930628,Human,Cherokee,2020/05/29,20:44:00+00,2020/06/04,21:08:59+00,TX
-100.694425044,31.0118052450001,Natural,Schleicher,2016/09/19,13:25:59+00,2016/09/22,13:15:00+00,TX
-100.542308345,30.976438575,Human,Schleicher,2017/03/28,12:11:00+00,2017/04/01,00:59:59+00,TX
-98.815774676,32.4410222540001,Unknown,Eastland,2020/06/13,18:17:32+00,2020/06/15,21:58:53+00,TX
-97.746507652,30.7742386470001,Unknown,Williamson,2018/06/29,18:41:35+00,2018/07/05,22:00:01+00,TX
-95.454937075,30.8109454070001,Human,Walker,2020/06/09,20:55:00+00,2020/06/12,00:43:16+00,TX
-94.47764026,32.763722499,Human,Marion,2019/08/09,17:30:46+00,2019/08/12,21:00:00+00,TX
-95.26627375,32.0328723170001,Human,Cherokee,2016/07/22,21:20:59+00,2016/07/23,00:23:00+00,TX
-101.060667788,35.7442920560001,Unknown,Roberts,2020/07/12,00:36:13+00,2020/07/16,22:28:48+00,TX
-99.51834151,32.3833388790001,Unknown,Callahan,2019/02/16,23:46:38+00,2019/02/20,14:36:28+00,TX
-94.54399032,33.5176226360001,Human,Bowie,2017/01/30,20:58:59+00,2017/01/30,22:57:59+00,TX
-94.9702403969999,32.9620225100001,Natural,Camp,2016/08/10,00:07:00+00,2016/08/11,14:29:59+00,TX
-95.480223759,31.037588784,Human,Houston,2020/07/04,00:00:00+00,2020/07/04,02:45:59+00,TX
-94.6307094809999,32.542355351,Natural,Harrison,2018/06/24,22:13:01+00,2018/06/25,00:20:59+00,TX
-98.4515078059999,30.357705207,Undetermined,Blanco,2015/08/29,20:44:00+00,2015/08/31,00:59:59+00,TX
-102.07080904,35.866589354,Human,Moore,2021/03/10,19:11:41+00,2021/03/12,22:07:29+00,TX
-98.753221062,33.5357517900001,Human,Archer,2020/08/18,21:41:39+00,2020/08/21,23:59:53+00,TX
-95.162373827,33.7738393270001,Human,Red River,2017/11/26,03:59:00+00,2017/11/27,16:31:59+00,TX
-94.542106989,33.513105975,Human,Bowie,2016/02/08,20:45:59+00,2016/02/09,16:02:00+00,TX
-95.456223799,31.913088959,Human,Anderson,2018/08/25,19:46:00+00,2018/08/29,14:10:35+00,TX
-98.935285784,31.8952832590001,Unknown,Brown,2018/04/14,21:09:38+00,2018/04/15,23:00:27+00,TX
-94.724306976,32.49840577,Human,Gregg,2015/09/26,20:57:00+00,2015/09/26,23:00:00+00,TX
-94.925408105,32.841584095,Human,Upshur,2018/07/19,11:00:59+00,2018/07/19,22:00:29+00,TX
-94.999158721,32.6112974480001,Human,Upshur,2021/01/15,17:00:00+00,2021/01/19,14:07:51+00,TX
-94.903673671,32.303705725,Human,Rusk,2017/10/24,19:38:59+00,2017/10/26,13:25:00+00,TX
-96.252707409,33.1643058340001,Human,Hunt,2015/10/28,16:50:00+00,2015/10/29,21:59:59+00,TX
-100.937341933,33.627339036,Natural,Dickens,2019/08/17,23:11:07+00,2019/08/19,23:10:23+00,TX
-94.7016736209999,32.2180612720001,Human,Rusk,2018/05/09,17:50:28+00,2018/05/10,16:34:38+00,TX
-94.461006937,32.999505879,Human,Cass,2016/07/19,16:44:00+00,2016/07/19,19:21:59+00,TX
-102.984908842,29.425174869,Natural,Brewster,2020/07/18,00:59:59+00,2020/09/04,05:00:00+00,TX
-98.753611179,33.9667090900001,Unknown,Wichita,2021/02/22,18:45:00+00,2021/02/26,19:16:38+00,TX
-101.295638789,35.0398692590001,Human,Armstrong,2019/11/27,01:03:01+00,2019/11/30,16:02:50+00,TX
-94.178323527,32.9580225500001,Human,Cass,2019/10/02,19:54:00+00,2019/10/09,20:08:20+00,TX
-94.081290144,32.6056391480001,Human,Harrison,2017/11/26,18:37:59+00,2017/11/26,20:47:00+00,TX
-99.056508078,32.60573894,Unknown,Stephens,2020/08/30,13:44:32+00,2020/09/05,22:10:44+00,TX
-104.306009149,29.5373381750001,Unknown,Presidio,2019/02/22,22:51:51+00,2019/02/23,19:23:34+00,TX
-94.769306953,31.870305644,Human,Rusk,2015/10/05,21:43:59+00,2015/10/06,18:35:00+00,TX
-94.0622067579999,31.6781056340001,Human,Shelby,2016/02/08,20:31:00+00,2016/02/13,00:00:00+00,TX
-97.513707542,29.6880051090001,Undetermined,Caldwell,2015/08/12,19:40:00+00,2015/08/15,21:59:59+00,TX
-95.06205711,33.287922576,Unknown,Titus,2018/09/17,21:36:35+00,2018/09/20,13:25:39+00,TX
-96.7247907029999,30.254271917,Unknown,Lee,2020/08/18,20:08:26+00,2020/08/19,22:20:28+00,TX
-93.746223306,31.098455528,Human,Newton,2017/09/22,19:01:00+00,2017/09/22,20:55:00+00,TX
-94.214673519,32.7779891760001,Human,Marion,2017/10/07,17:48:59+00,2017/10/08,23:00:00+00,TX
-93.85522334,31.0720555190001,Human,Newton,2019/05/01,18:13:01+00,2019/05/02,14:22:41+00,TX
-98.593896935,33.7161169300001,Human,Archer,2019/10/27,22:18:49+00,2019/10/30,22:01:17+00,TX
-98.942786124,33.7614868220001,Unknown,Archer,2020/07/22,16:46:11+00,2020/07/25,00:02:50+00,TX
-97.27294654,30.0965516470001,Unknown,Bastrop,2019/08/08,20:38:41+00,2019/08/10,21:58:17+00,TX
-98.670563633,34.063339221,Human,Wichita,2020/06/29,22:37:56+00,2020/07/01,21:59:23+00,TX
-94.317106784,30.877505462,Human,Tyler,2015/07/24,22:44:00+00,2015/07/25,00:30:00+00,TX
-94.348302172,32.2514005560001,Unknown,Panola,2020/12/09,21:51:00+00,2020/12/11,22:18:18+00,TX
-95.770723828,30.9220554180001,Human,Madison,2019/10/03,02:40:01+00,2019/10/09,20:01:34+00,TX
-95.391890527,33.2622058900001,Human,Hopkins,2018/07/16,21:02:01+00,2018/07/17,00:26:17+00,TX
-95.279423675,30.3745886580001,Human,Montgomery,2020/08/13,21:17:59+00,2020/08/14,01:37:53+00,TX
-96.8884784799999,31.595304507,Human,McLennan,2021/02/02,20:36:38+00,2021/02/05,00:01:00+00,TX
-96.251724052,32.772089092,Unknown,Kaufman,2018/07/25,20:20:23+00,2018/07/28,23:52:48+00,TX
-94.4063902619999,33.1567892420001,Human,Cass,2017/12/09,20:35:59+00,2017/12/13,15:49:00+00,TX
-97.857657574,28.41912151,Human,Bee,2019/07/30,20:08:12+00,2019/08/01,22:01:56+00,TX
-102.402008753,30.3643383940001,Unknown,Pecos,2020/09/03,22:19:56+00,2020/09/08,22:01:00+00,TX
-94.893406921,30.6284053910001,Human,Polk,2017/02/23,19:38:59+00,2017/02/23,21:07:00+00,TX
-101.312008499,30.3984051080001,Natural,Crockett,2015/09/09,22:41:59+00,2015/09/15,03:33:59+00,TX
-94.0579734039999,31.4150722410001,Human,San Augustine,2017/02/08,20:19:59+00,2017/02/08,21:19:00+00,TX
-95.2343070859999,32.1015223320001,Undetermined,Cherokee,2017/02/24,01:47:59+00,2017/02/24,04:59:00+00,TX
-98.186007764,30.8318053090001,Human,Burnet,2015/09/28,21:35:00+00,2015/10/07,00:59:59+00,TX
-94.5229235149999,31.224955525,Human,Angelina,2018/03/12,16:57:59+00,2018/03/16,12:59:59+00,TX
-94.009728937,31.103061075,Human,Jasper,2020/06/11,22:09:00+00,2020/06/12,21:59:59+00,TX
-94.208062323,31.0980610670001,Human,Angelina,2018/03/27,18:46:10+00,2018/03/30,17:00:00+00,TX
-93.578856602,31.0916722000001,Human,Newton,2018/05/15,17:36:07+00,2018/05/17,13:39:03+00,TX
-94.552673601,32.554005788,Unknown,Harrison,2019/09/06,19:29:02+00,2019/09/09,13:47:00+00,TX
-102.512508765,30.092171674,Unknown,Terrell,2020/09/03,22:27:54+00,2020/09/08,22:02:50+00,TX
-95.188073731,31.9268556390001,Unknown,Cherokee,2019/09/14,21:58:01+00,2019/09/19,14:25:54+00,TX
-99.65194139,29.4545549900001,Human,Uvalde,2020/07/19,20:15:17+00,2020/07/22,23:26:10+00,TX
-94.94890706,32.940105847,Human,Camp,2015/08/11,21:23:00+00,2015/08/11,23:41:00+00,TX
-94.678507017,33.384205944,Human,Bowie,2015/10/22,16:08:00+00,2015/10/23,18:30:00+00,TX
-101.314730676,29.9283383210001,Natural,Val Verde,2019/07/09,22:14:54+00,2019/07/15,13:01:41+00,TX
-95.2074070209999,31.010905456,Human,Trinity,2015/07/31,22:09:00+00,2015/08/01,16:21:00+00,TX
-93.9561900149999,30.7678387830001,Human,Jasper,2017/05/08,19:34:59+00,2017/05/08,21:04:59+00,TX
-94.472674189,32.486019716,Human,Harrison,2018/08/07,23:08:01+00,2018/08/10,16:20:28+00,TX
-100.186108588,35.8888261270001,Unknown,Hemphill,2021/01/31,01:02:00+00,2021/02/10,15:59:59+00,TX
-93.95024001,30.644022095,Human,Jasper,2021/02/23,21:43:00+00,2021/02/24,15:12:47+00,TX
-98.292340967,27.1161712320001,Natural,Brooks,2019/08/29,19:00:18+00,2019/09/02,21:15:20+00,TX
-94.0541901729999,33.165155929,Human,Cass,2019/02/14,19:26:01+00,2019/02/14,21:47:14+00,TX
-95.13410698,30.553405367,Human,San Jacinto,2015/10/16,00:10:00+00,2015/10/16,19:14:00+00,TX
-94.238206857,32.6302058160001,Human,Harrison,2015/10/12,12:23:00+00,2015/10/13,14:57:00+00,TX
-96.377574018,31.601838861,Unknown,Limestone,2018/08/21,22:55:44+00,2018/08/27,01:35:10+00,TX
-95.034460359,31.957878984,Unknown,Cherokee,2018/07/01,22:57:59+00,2018/07/05,20:25:36+00,TX
-94.887906938,31.0042054670001,Natural,Polk,2015/08/25,19:41:00+00,2015/08/27,13:09:00+00,TX
-94.339306897,32.8702058590001,Human,Marion,2015/09/08,22:09:00+00,2015/09/09,01:40:00+00,TX
-101.067008776,35.575806028,Human,Gray,2016/03/24,04:50:00+00,2016/03/24,11:22:00+00,TX
-94.111356802,32.2495890760001,Human,Panola,2017/12/03,23:52:59+00,2017/12/04,16:49:00+00,TX
-101.577912931,35.9655060640001,Human,Hutchinson,2021/01/15,19:49:17+00,2021/01/15,21:17:16+00,TX
-94.518386775,29.545425181,Unknown,Chambers,2020/12/10,16:54:59+00,2020/12/11,21:00:00+00,TX
-94.675706957,32.3964057520001,Human,Gregg,2016/02/02,21:35:00+00,2016/02/03,20:10:59+00,TX
-93.978756694,30.846888801,Unknown,Jasper,2018/05/20,19:18:07+00,2018/05/21,18:35:44+00,TX
-101.721508931,35.545205987,Human,Potter,2019/08/05,21:04:59+00,2019/08/07,23:00:00+00,TX
-95.015907027,32.067205674,Human,Cherokee,2015/07/30,19:56:00+00,2015/07/30,21:56:59+00,TX
-95.353957026,30.3523386480001,Human,Montgomery,2017/11/19,20:25:00+00,2017/11/20,22:25:00+00,TX
-94.804457004,32.6217557910001,Unknown,Upshur,2020/08/23,21:27:59+00,2020/08/25,15:02:09+00,TX
-98.5999400439999,33.836343851,Unknown,Wichita,2020/08/28,19:44:19+00,2020/08/30,22:01:00+00,TX
-93.849406656,30.7582054550001,Human,Newton,2015/10/12,21:43:00+00,2015/10/12,23:05:00+00,TX
-99.624452424,28.840838171,Human,Zavala,2019/09/19,20:23:51+00,2019/09/22,22:10:12+00,TX
-95.316007102,32.0104889830001,Human,Cherokee,2020/05/08,01:17:00+00,2020/05/11,16:58:31+00,TX
-103.052608862,29.5002248800001,Natural,Brewster,2020/06/18,16:27:00+00,2020/06/18,16:27:00+00,TX
-94.252223443,31.048322166,Unknown,Jasper,2018/05/02,16:33:03+00,2018/05/09,19:28:24+00,TX
-94.206798503,32.4078474400001,Human,Harrison,2018/08/01,20:51:59+00,2018/08/04,21:40:29+00,TX
-94.186706794,31.740055641,Human,Shelby,2017/01/30,07:28:00+00,2017/01/30,21:19:00+00,TX
-94.063840172,33.1541392560001,Human,Cass,2016/07/27,21:49:00+00,2016/07/27,23:35:00+00,TX
-95.073357082,32.7622391370001,Human,Upshur,2017/01/30,17:36:59+00,2017/01/30,19:04:00+00,TX
-97.50540746,27.7124047090001,Human,Nueces,2021/03/13,23:24:55+00,2021/03/17,22:01:00+00,TX
-103.362786911,29.0208377820001,Human,Brewster,2018/03/03,19:43:00+00,2018/03/29,22:30:00+00,TX
-94.005156713,31.078488845,Human,Jasper,2016/12/21,22:43:00+00,2016/12/22,00:32:00+00,TX
-94.499006937,32.834705845,Human,Marion,2015/09/13,19:36:00+00,2015/09/13,21:56:59+00,TX
-94.6759236679999,33.1437058980001,Human,Morris,2018/08/24,19:50:00+00,2018/08/27,20:48:45+00,TX
-93.67588994,30.675388777,Human,Newton,2019/01/09,19:46:36+00,2019/01/10,15:52:33+00,TX
-94.282890242,33.371022619,Human,Bowie,2017/01/31,20:55:59+00,2017/02/02,17:16:59+00,TX
-94.907907037,32.7351058090001,Human,Upshur,2015/10/02,20:19:00+00,2015/10/04,21:04:59+00,TX
-95.291396042,33.0105614020001,Unknown,Franklin,2020/05/11,23:58:59+00,2020/05/18,20:40:55+00,TX
-103.296308909,29.3149048380001,Natural,Brewster,2018/07/02,21:30:00+00,2018/07/09,15:00:00+00,TX
-95.527273748,30.565188688,Unknown,Walker,2018/05/12,23:18:39+00,2018/05/14,15:04:30+00,TX
-99.657608185,31.929855457,Undetermined,Coleman,2017/12/14,20:29:59+00,2017/12/16,23:00:00+00,TX
-94.328397125,33.469534675,Unknown,Bowie,2019/09/19,17:00:59+00,2019/09/23,19:15:19+00,TX
-93.903556651,30.35290537,Human,Jasper,2016/08/09,23:35:59+00,2016/08/10,03:03:00+00,TX
-94.13247352,33.1527225830001,Human,Cass,2017/11/20,18:39:00+00,2017/11/20,20:25:00+00,TX
-98.447807819,30.6368052610001,Human,Llano,2015/10/17,18:08:00+00,2015/10/18,00:43:00+00,TX
-97.206951927,30.078616309,Unknown,Bastrop,2018/05/11,20:55:37+00,2018/05/17,17:11:23+00,TX
-94.246906783,31.224305535,Undetermined,San Augustine,2016/02/08,20:29:59+00,2016/03/12,15:59:59+00,TX
-97.6277619479999,33.3415896220001,Unknown,Wise,2018/08/03,16:41:59+00,2018/08/13,16:48:09+00,TX
